date,home_team,away_team,result,odds_home_win,odds_draw,odds_away_win,home_goals_scored_rolling,home_goals_conceded_rolling,home_shots_rolling,home_shots_on_target_rolling,home_fouls_rolling,home_corners_rolling,home_yellow_cards_rolling,home_red_cards_rolling,away_goals_scored_rolling,away_goals_conceded_rolling,away_shots_rolling,away_shots_on_target_rolling,away_fouls_rolling,away_corners_rolling,away_yellow_cards_rolling,away_red_cards_rolling,home_elo_before,away_elo_before,prob_home,prob_draw,prob_away,xG,xG.1
2021-10-23,Crystal Palace,Newcastle,0,1.9,3.6,4.0,1.6,1.6,13.2,3.8,11.0,4.8,1.6,0.0,1.2,2.2,12.8,3.8,8.2,3.8,2.2,0.2,1494.3558766299539,1453.8075164506133,0.49930651872399445,0.2635228848821082,0.23717059639389737,1.9,0.3
2021-10-23,Everton,Watford,1,1.65,3.8,5.5,1.2,1.2,12.6,3.0,7.4,4.4,1.0,0.0,0.8,2.0,8.8,3.4,13.6,4.6,2.2,0.0,1515.1399652431733,1470.1045020636582,0.5766312594840667,0.25037936267071315,0.17298937784522,1.5,3.7
2021-10-23,Leeds,Wolves,0,2.4,3.4,2.87,0.6,1.4,13.8,4.4,10.8,3.8,2.0,0.2,1.6,1.0,9.2,3.0,12.6,4.8,2.0,0.0,1471.8666154903642,1502.9792109217062,0.39337257115214064,0.2776747561073934,0.328952672740466,1.6,0.9
2021-10-23,Southampton,Burnley,0,1.95,3.5,3.9,0.4,0.8,12.8,3.6,12.6,5.0,2.0,0.2,0.6,1.6,11.8,3.6,8.2,5.8,2.4,0.0,1482.960425379009,1454.3661326505503,0.48611111111111116,0.2708333333333333,0.24305555555555558,1.6,0.7
2021-10-23,Brighton,Man City,1,8.0,4.75,1.4,0.8,0.4,11.2,3.2,10.4,5.4,2.8,0.0,1.2,0.4,17.0,4.4,9.8,7.8,1.6,0.0,1524.938704431874,1537.52073922005,0.11906893464637423,0.20053715308863027,0.6803939122649956,1.3,3.8
2021-10-24,Brentford,Leicester,1,2.62,3.3,2.7,1.4,1.2,11.6,4.2,10.0,3.2,2.0,0.2,1.8,1.8,14.6,5.0,8.0,5.8,1.4,0.0,1510.2360368051418,1500.4125554223956,0.36175395858708886,0.28721071863581,0.3510353227771011,1.0,1.5
2021-10-24,West Ham,Tottenham,2,2.3,3.5,3.0,1.0,1.0,16.0,4.6,8.4,6.6,1.4,0.2,1.2,2.4,10.2,3.8,9.4,5.0,1.0,0.2,1518.07509742787,1516.7519378529012,0.41257367387033406,0.27111984282907664,0.3163064833005894,1.3,0.7
2021-10-24,Man United,Liverpool,1,3.1,3.6,2.2,1.8,1.6,19.4,6.6,10.6,7.2,1.4,0.0,3.2,1.0,19.2,7.4,10.4,8.8,1.6,0.0,1515.1482285936488,1545.1132602106354,0.30579150579150577,0.2633204633204633,0.43088803088803085,1.6,3.4
2021-10-30,Leicester,Arsenal,1,2.4,3.5,2.87,2.2,1.8,15.4,6.0,8.6,5.2,1.4,0.0,1.8,0.8,14.4,5.4,9.8,5.0,1.4,0.0,1510.6952226242965,1511.6093759437188,0.3965183752417795,0.2718983144515059,0.33158331030671456,1.3,0.7
2021-10-30,Watford,Southampton,1,3.2,3.3,2.3,1.8,2.0,11.6,4.6,13.2,4.4,2.2,0.0,0.8,1.2,13.8,3.8,12.6,5.2,1.6,0.2,1481.3935156343189,1482.1392686622144,0.29753038024304196,0.28851430811446493,0.4139553116424932,1.0,1.8
2021-10-30,Newcastle,Chelsea,1,8.5,5.0,1.36,1.2,1.6,11.6,3.6,9.6,4.6,3.0,0.2,2.8,0.4,14.6,6.6,12.0,6.4,1.2,0.0,1454.9693220044853,1553.3561470087373,0.11173184357541902,0.18994413407821234,0.6983240223463688,0.2,2.2
2021-10-30,Man City,Crystal Palace,1,1.14,8.0,19.0,1.8,0.6,16.6,5.6,8.8,7.4,1.8,0.0,1.2,1.8,12.6,3.6,11.0,3.8,1.8,0.0,1547.158757375316,1493.1940710760819,0.8316008316008316,0.1185031185031185,0.04989604989604989,0.7,0.7
2021-10-30,Liverpool,Brighton,0,1.22,6.5,13.0,3.6,1.0,17.0,7.2,10.4,7.2,1.4,0.0,0.8,1.2,12.4,3.8,10.0,5.6,2.8,0.0,1554.2529293829182,1515.3006862766078,0.78031212484994,0.14645858343337334,0.07322929171668667,1.5,1.0
2021-10-30,Burnley,Brentford,2,2.6,3.3,2.75,0.8,1.4,11.4,3.4,9.2,5.0,2.8,0.0,1.6,1.4,13.2,5.0,10.8,4.8,1.6,0.2,1455.1872893673449,1499.9533696032408,0.3658536585365854,0.2882483370288249,0.34589800443458985,2.3,0.8
2021-10-30,Tottenham,Man United,1,2.87,3.6,2.37,1.2,2.0,11.2,4.4,7.2,5.4,1.0,0.0,1.0,2.4,17.6,6.0,10.8,7.0,2.4,0.2,1506.790021262698,1506.008559421366,0.33242551400886,0.2650170070015079,0.4025574789896322,1.0,1.5
2021-10-31,Norwich,Leeds,1,3.4,3.5,2.1,0.2,2.4,10.0,2.6,8.6,4.2,2.2,0.2,0.8,1.0,15.6,4.4,12.0,4.6,2.0,0.0,1438.7816202905483,1472.7597219524398,0.2785145888594165,0.27055702917771884,0.4509283819628648,0.8,0.7
2021-10-31,Aston Villa,West Ham,1,2.8,3.5,2.45,1.6,1.6,12.0,3.6,10.4,5.6,2.2,0.0,1.2,1.0,16.0,4.8,8.2,6.2,1.6,0.0,1482.4760519634506,1528.0370140180733,0.33980582524271846,0.27184466019417475,0.3883495145631068,0.7,2.3
2021-11-01,Wolves,Everton,2,2.2,3.2,3.5,1.4,1.2,8.0,2.8,12.8,3.8,2.0,0.0,1.0,2.0,12.8,2.6,8.6,4.2,1.6,0.0,1502.0861044596306,1503.8509516725126,0.4317656129529684,0.2968388589051658,0.27139552814186585,1.7,1.5
2021-11-05,Southampton,Aston Villa,2,1.95,3.6,3.75,1.0,1.2,14.2,3.6,11.4,5.8,1.6,0.2,1.2,2.4,10.8,3.6,10.4,5.2,2.2,0.2,1492.1178041976148,1473.7799363853762,0.4850444624090542,0.2627324171382377,0.25222312045270817,0.6,0.6
2021-11-06,Brighton,Newcastle,0,1.57,3.9,6.0,0.8,1.4,11.8,4.0,9.4,5.4,2.8,0.0,1.0,2.0,9.4,2.4,10.6,3.8,3.2,0.2,1516.4171480995265,1447.72777923963,0.6008782066096602,0.2418919959941453,0.15722979739619442,1.5,0.3
2021-11-06,Crystal Palace,Wolves,2,2.45,3.2,3.0,1.6,1.2,11.6,3.8,11.0,3.0,2.2,0.0,1.8,1.0,7.8,3.6,12.8,3.8,1.4,0.0,1504.7349283301442,1512.1369004087874,0.3872529245663574,0.2964905203711174,0.3162565550625252,1.9,0.3
2021-11-06,Chelsea,Burnley,0,1.25,6.0,12.0,2.8,0.4,14.4,5.8,11.4,4.6,1.4,0.0,1.4,1.4,10.8,4.0,8.8,4.2,2.6,0.0,1560.5976897735925,1466.4686775412,0.7619047619047619,0.15873015873015872,0.07936507936507936,1.8,0.7
2021-11-06,Brentford,Norwich,1,1.6,4.0,5.75,1.4,2.0,13.8,5.4,11.4,4.8,1.4,0.0,0.2,2.2,10.4,2.2,9.4,4.4,2.2,0.2,1488.6719814293858,1429.7564827166982,0.5958549222797929,0.2383419689119171,0.16580310880829016,2.5,1.2
2021-11-06,Man United,Man City,1,4.75,4.0,1.7,1.2,2.2,16.2,4.8,12.0,5.2,3.0,0.2,1.8,1.0,15.8,6.0,10.0,7.2,2.2,0.2,1516.031051663269,1535.6179001212538,0.2007380073800738,0.23837638376383766,0.5608856088560886,0.9,1.6
2021-11-07,Arsenal,Watford,2,1.36,4.75,8.5,2.0,0.8,13.6,5.8,10.4,5.6,1.2,0.0,1.2,2.0,11.2,3.8,13.6,3.8,2.4,0.0,1521.5830645568608,1471.4149800989185,0.6914119359534208,0.19796215429403205,0.11062590975254732,1.6,0.5
2021-11-07,Everton,Tottenham,0,3.1,3.25,2.37,1.2,1.8,13.4,3.4,8.2,4.0,1.6,0.0,1.2,2.0,11.4,4.0,8.8,6.4,1.4,0.0,1493.8001557233558,1496.767529020795,0.3065732651396048,0.2924237298254692,0.4010030050349261,0.6,0.7
2021-11-07,Leeds,Leicester,0,2.8,3.5,2.45,1.0,1.0,13.8,3.8,14.4,3.6,2.4,0.0,2.0,1.8,15.8,7.0,8.2,4.8,1.6,0.0,1481.78485952629,1500.7215340111545,0.33980582524271846,0.27184466019417475,0.3883495145631068,1.3,0.7
2021-11-07,West Ham,Liverpool,2,4.75,4.0,1.7,1.8,0.8,17.6,5.8,9.8,7.0,2.0,0.0,3.4,1.4,14.8,5.8,8.6,6.2,1.2,0.0,1536.7331295961476,1553.1364675599996,0.2007380073800738,0.23837638376383766,0.5608856088560886,1.0,1.2
2021-11-20,Wolves,West Ham,2,3.0,3.25,2.4,1.6,1.4,7.6,3.4,13.8,4.0,1.6,0.0,2.0,1.0,15.0,5.0,10.8,6.2,1.8,0.0,1501.9238867536592,1547.2049051327074,0.3151515151515151,0.2909090909090909,0.393939393939394,1.4,0.4
2021-11-20,Watford,Man United,2,6.5,4.75,1.45,1.0,2.0,9.6,3.2,13.6,3.2,2.0,0.2,1.2,2.4,11.6,4.2,12.0,4.4,2.8,0.2,1462.848981151292,1506.5942099966303,0.14596026490066225,0.1997350993377483,0.6543046357615894,2.7,1.4
2021-11-20,Norwich,Southampton,2,3.6,3.5,2.05,0.6,2.0,10.2,2.8,10.2,4.0,2.2,0.2,1.2,1.0,12.4,3.0,11.4,6.8,2.0,0.2,1441.436138463674,1501.5904875087397,0.2642238998342847,0.2717731541152642,0.46400294605045117,0.5,1.0
2021-11-20,Liverpool,Arsenal,2,1.45,4.75,6.5,3.2,1.4,14.8,5.6,8.4,4.4,1.2,0.0,1.6,0.6,14.0,5.6,9.2,5.6,1.6,0.0,1542.6646920234398,1530.1490635044872,0.6543046357615894,0.1997350993377483,0.14596026490066225,4.3,0.4
2021-11-20,Burnley,Crystal Palace,0,2.7,3.2,2.7,1.2,1.2,10.0,3.8,9.0,3.8,2.6,0.0,1.8,1.0,12.6,4.4,11.4,2.6,2.2,0.0,1469.1135316401105,1514.9479419852723,0.3516483516483516,0.2967032967032967,0.3516483516483516,1.5,1.9
2021-11-20,Aston Villa,Brighton,2,2.45,3.3,2.9,1.0,2.6,12.2,3.6,10.2,5.8,2.2,0.2,0.8,1.4,13.0,4.2,10.6,4.8,2.8,0.2,1464.3072530742513,1514.465471409996,0.3865105008077544,0.28695476575121165,0.32653473344103395,0.7,0.4
2021-11-20,Newcastle,Brentford,0,2.62,3.4,2.7,1.0,2.0,6.6,1.4,10.2,3.6,3.4,0.2,1.0,1.8,15.2,6.0,12.2,5.6,1.6,0.0,1449.6794559291604,1476.99232568241,0.364835863603847,0.2811382243064939,0.35402591208965895,1.5,0.9
2021-11-20,Leicester,Chelsea,1,4.75,3.75,1.75,1.8,1.6,13.2,6.6,7.2,4.2,1.4,0.0,3.0,0.4,18.4,6.6,10.2,6.6,1.0,0.0,1500.1770317839532,1557.9528356746819,0.20076481835564056,0.25430210325047803,0.5449330783938815,0.4,2.0
2021-11-21,Man City,Everton,2,1.14,8.0,19.0,2.0,1.0,16.0,6.2,10.4,6.4,2.2,0.2,0.8,1.8,13.6,3.0,8.4,3.6,1.6,0.2,1545.0547417878925,1493.8855615157233,0.8316008316008316,0.1185031185031185,0.04989604989604989,2.5,0.2
2021-11-21,Tottenham,Leeds,2,1.7,4.2,4.5,1.0,1.4,11.0,3.2,9.6,6.0,2.0,0.0,1.0,0.8,14.4,3.8,14.8,4.6,2.0,0.0,1496.6821232284276,1482.3293617534912,0.5609973285841497,0.2270703472840606,0.21193232413178986,2.1,1.4
2021-11-27,Arsenal,Newcastle,2,1.44,4.75,7.0,1.6,1.4,13.4,5.8,10.6,4.8,1.4,0.0,1.4,2.2,9.6,2.8,11.8,4.4,3.4,0.2,1520.5091365143949,1450.4639680927414,0.6627466613514053,0.20091688259916285,0.13633645604943193,2.5,0.3
2021-11-27,Crystal Palace,Aston Villa,1,2.2,3.4,3.3,2.0,1.2,12.6,5.2,11.4,3.6,2.4,0.0,1.2,2.2,11.2,4.0,8.8,5.2,2.6,0.2,1513.6363216914294,1475.7409759951079,0.43220338983050843,0.2796610169491525,0.288135593220339,1.0,0.5
2021-11-27,Liverpool,Southampton,2,1.28,6.0,9.0,3.6,1.0,17.4,6.6,9.4,5.0,1.0,0.0,1.2,0.8,14.6,3.6,10.6,7.8,1.8,0.0,1552.3046190135321,1489.8762016403352,0.7377049180327869,0.15737704918032788,0.10491803278688525,2.9,1.0
2021-11-27,Norwich,Wolves,0,3.5,3.3,2.15,1.0,2.2,9.8,3.2,11.2,4.0,2.4,0.2,1.4,1.2,9.2,3.8,12.0,5.4,1.8,0.0,1453.1504243320785,1513.219849903902,0.2711119602598395,0.28754298815437523,0.44134505158578524,1.6,0.3
2021-11-27,Brighton,Leeds,0,2.05,3.4,3.75,0.8,1.8,10.0,4.2,11.6,4.6,3.0,0.2,1.0,1.2,14.0,4.4,15.2,5.0,2.8,0.0,1503.0317484891395,1472.7422325995242,0.4652011310772599,0.2804889172671714,0.25430995165556874,2.1,0.6
2021-11-28,Leicester,Watford,2,1.61,4.0,5.5,1.4,1.8,12.2,6.2,8.0,4.2,1.4,0.0,1.8,2.0,12.6,4.4,11.8,4.4,1.8,0.2,1491.824792471998,1474.1014585054404,0.5898914063547392,0.23743129105778257,0.17267730258747824,2.1,2.8
2021-11-28,Man City,West Ham,2,1.28,5.75,10.0,2.2,0.6,17.0,7.0,9.0,7.0,1.8,0.2,1.8,0.8,13.0,4.6,9.4,4.6,1.6,0.0,1553.5925311320896,1535.9089419824645,0.7404069018799897,0.16482101467937163,0.09477208344063869,2.1,0.2
2021-11-28,Chelsea,Man United,0,1.57,4.0,6.0,3.0,0.2,17.6,6.2,9.6,6.2,1.0,0.0,1.2,3.0,10.8,3.6,11.0,3.0,2.8,0.4,1566.305074986637,1495.341732642482,0.6045340050377834,0.23727959697732998,0.15818639798488665,2.7,0.9
2021-11-28,Brentford,Everton,2,2.25,3.2,3.4,1.2,2.2,14.6,5.6,11.8,4.8,1.4,0.0,0.6,2.2,12.0,2.8,8.0,3.6,1.6,0.2,1476.207813518829,1485.3477721715262,0.42285270112708895,0.29731830547998445,0.27982899339292655,1.2,1.0
2021-11-30,Leeds,Crystal Palace,2,2.4,3.3,3.0,1.0,1.0,15.6,5.2,15.2,5.0,2.8,0.0,1.8,1.2,12.4,4.6,13.0,4.2,2.8,0.0,1473.6118329604385,1502.5499107539194,0.3956834532374101,0.2877697841726619,0.31654676258992803,1.4,1.1
2021-11-30,Newcastle,Norwich,0,1.95,3.5,3.9,1.0,2.0,10.0,3.6,11.6,4.8,3.2,0.0,1.0,2.2,9.6,3.4,12.4,3.2,2.2,0.2,1442.453152669726,1454.862337639398,0.48611111111111116,0.2708333333333333,0.24305555555555558,1.1,1.2
2021-12-01,Southampton,Leicester,0,2.37,3.5,2.87,1.0,1.6,12.2,3.2,10.2,7.6,1.6,0.0,1.4,1.8,11.4,5.6,8.0,5.0,1.4,0.0,1481.6539448325825,1501.315115932984,0.39953225492106803,0.27054041261798034,0.32992733246095163,1.5,1.5
2021-12-01,Watford,Chelsea,1,10.0,5.25,1.3,2.2,1.8,14.6,5.0,14.8,5.4,1.8,0.2,3.0,0.4,21.4,7.2,10.6,8.2,1.2,0.0,1464.6111350444544,1564.2905223193693,0.0943657103352921,0.17974421016246114,0.7258900795022469,1.0,0.9
2021-12-01,West Ham,Brighton,0,1.95,3.6,3.8,1.8,1.2,10.8,4.4,10.0,3.6,1.2,0.0,0.8,1.8,11.8,4.4,11.2,5.0,2.2,0.2,1526.417477538679,1502.1621481282252,0.4866595517609392,0.26360725720384204,0.24973319103521877,1.3,1.3
2021-12-01,Wolves,Burnley,0,1.85,3.5,4.33,0.8,0.8,8.4,3.4,10.6,4.6,1.6,0.0,1.8,1.8,10.2,4.8,9.2,2.6,2.0,0.0,1511.5079365965826,1470.4251519339534,0.511293669135136,0.2702552251142862,0.21845110575057775,0.7,0.2
2021-12-01,Aston Villa,Man City,1,9.0,5.25,1.33,1.2,1.8,10.4,3.6,9.2,4.6,2.8,0.2,2.2,0.8,17.8,7.6,8.2,7.4,2.0,0.2,1486.8273869326179,1563.0839955758752,0.10547184773988898,0.18080888183980967,0.7137192704203014,0.8,1.0
2021-12-01,Everton,Liverpool,1,7.5,5.25,1.36,0.6,2.2,11.8,3.4,9.6,2.8,2.2,0.2,3.4,1.0,17.6,6.2,8.8,4.2,1.0,0.0,1475.0847636839326,1560.5268758212849,0.12589262099973555,0.17984660142819361,0.6942607775720709,0.7,2.4
2021-12-02,Tottenham,Brentford,2,1.6,4.2,5.25,1.0,1.4,10.2,2.4,9.6,5.8,1.8,0.0,1.4,2.0,12.4,5.0,10.8,4.4,2.0,0.0,1506.2692523823946,1486.4708220064226,0.5932203389830508,0.22598870056497172,0.18079096045197737,1.9,0.3
2021-12-02,Man United,Arsenal,2,1.95,3.75,3.75,1.0,2.4,7.8,2.8,10.4,2.8,3.2,0.4,1.6,1.0,14.8,5.8,10.4,4.4,1.4,0.0,1497.3562853097496,1528.5199519374103,0.4901960784313726,0.2549019607843137,0.2549019607843137,1.9,1.4
2021-12-04,Wolves,Liverpool,1,8.0,4.75,1.4,0.6,0.6,10.0,3.0,8.8,5.0,1.4,0.0,3.2,1.2,17.0,6.0,10.4,5.8,1.6,0.0,1510.3309594175344,1568.1160595407437,0.11906893464637423,0.20053715308863027,0.6803939122649956,0.1,2.7
2021-12-04,Newcastle,Burnley,2,2.3,3.3,3.2,1.0,2.0,10.6,3.4,11.4,3.8,2.4,0.0,1.8,1.4,10.0,4.6,9.6,3.2,2.6,0.0,1442.8101659265078,1471.6021291130016,0.41395531164249316,0.2885143081144649,0.2975303802430419,1.0,0.6
2021-12-04,Southampton,Brighton,0,2.45,3.2,3.0,1.0,1.6,12.0,3.8,11.0,6.8,1.6,0.0,0.8,1.2,11.6,4.0,10.8,4.6,2.0,0.2,1482.2192355334848,1502.859140666043,0.3872529245663574,0.2964905203711174,0.3162565550625252,1.6,1.6
2021-12-04,West Ham,Chelsea,2,4.75,3.6,1.75,1.8,1.4,11.0,4.8,9.8,5.0,1.0,0.0,2.0,0.6,18.4,5.4,11.0,7.2,1.8,0.0,1525.7204850008611,1571.4977283504804,0.19865983445013796,0.2621206148994876,0.5392195506503745,1.8,1.1
2021-12-04,Watford,Man City,1,12.0,7.0,1.2,1.4,1.8,13.2,4.6,15.8,5.6,2.0,0.2,1.8,0.8,16.6,6.2,9.4,8.4,1.4,0.2,1457.4039290133433,1570.9237320560787,0.07865168539325842,0.1348314606741573,0.7865168539325843,0.8,3.1
2021-12-05,Leeds,Brentford,0,1.95,3.6,3.8,1.0,0.8,15.0,5.0,15.2,5.2,3.4,0.0,1.2,2.0,10.6,4.4,10.4,3.6,1.8,0.0,1484.4428170837475,1477.0400506342887,0.4866595517609392,0.26360725720384204,0.24973319103521877,1.2,1.0
2021-12-05,Man United,Crystal Palace,2,1.5,4.33,6.5,1.6,1.8,8.2,4.0,10.2,2.2,2.2,0.2,1.6,1.2,11.2,4.2,13.4,4.4,2.8,0.0,1508.2508499749886,1491.7189266306104,0.6340391980175715,0.2196440639783735,0.14631673800405498,0.9,0.5
2021-12-05,Tottenham,Norwich,2,1.36,5.0,8.5,0.8,1.0,9.6,2.8,11.4,6.2,1.6,0.0,1.2,1.0,12.2,4.4,11.4,4.2,1.8,0.2,1515.7000237545285,1454.5053243826162,0.6983240223463686,0.18994413407821228,0.11173184357541899,1.6,1.2
2021-12-05,Aston Villa,Leicester,2,2.37,3.4,3.0,1.2,1.6,10.2,3.4,8.8,4.6,1.8,0.2,1.4,2.0,12.4,5.6,8.8,5.4,1.8,0.0,1478.9876504524143,1500.7498252320818,0.40208136234626296,0.28027436140018924,0.3176442762535478,2.1,1.1
2021-12-06,Everton,Arsenal,2,3.4,3.5,2.1,0.4,2.0,10.4,3.0,9.4,2.8,2.2,0.2,1.4,1.4,13.8,5.6,9.0,4.6,1.0,0.0,1467.4955799644738,1517.6253872721713,0.2785145888594165,0.27055702917771884,0.4509283819628648,0.9,1.0
2021-12-10,Brentford,Watford,2,2.25,3.3,3.3,1.4,1.8,10.0,4.0,10.2,3.4,2.2,0.0,1.6,2.2,13.4,4.6,14.6,5.6,2.2,0.2,1477.2530871428714,1450.5597801919387,0.42307692307692313,0.2884615384615385,0.2884615384615385,1.6,0.5
2021-12-11,Chelsea,Leeds,2,1.25,5.75,12.0,1.8,1.2,18.4,5.6,10.6,8.6,2.0,0.0,1.0,1.0,15.0,5.0,12.8,6.2,3.6,0.0,1560.1877251833446,1484.2297805751648,0.7566826593557231,0.1644962302947224,0.07882111034955448,2.5,1.4
2021-12-11,Liverpool,Aston Villa,2,1.2,7.0,13.0,3.0,0.8,17.6,6.4,10.2,6.4,1.6,0.0,1.4,1.0,11.0,3.6,9.0,4.6,1.8,0.0,1576.4680385515219,1489.6131983277073,0.7913043478260869,0.13565217391304346,0.07304347826086957,2.2,0.2
2021-12-11,Norwich,Man United,1,7.0,4.5,1.45,1.0,1.2,11.4,4.0,9.4,4.0,2.0,0.2,1.2,1.8,9.4,3.8,10.6,3.6,2.0,0.2,1446.2486589643593,1517.7753817556797,0.13544369486248053,0.21069019200830302,0.6538661131292164,1.2,2.0
2021-12-11,Man City,Wolves,2,1.14,8.0,19.0,2.4,0.6,19.0,8.2,8.6,9.2,1.0,0.0,0.2,0.6,8.6,2.4,7.6,4.6,1.6,0.0,1577.7678808774833,1501.9789804067561,0.8316008316008316,0.1185031185031185,0.04989604989604989,3.2,0.2
2021-12-11,Arsenal,Southampton,2,1.61,4.0,5.5,1.2,1.8,14.0,5.2,9.2,4.0,1.4,0.0,1.0,1.8,12.4,4.4,12.8,6.4,2.0,0.0,1506.1924652867765,1482.8126019001772,0.5898914063547392,0.23743129105778257,0.17267730258747824,1.8,0.6
2021-12-12,Burnley,West Ham,0,3.6,3.6,2.0,1.4,1.2,10.2,3.8,9.2,3.4,2.2,0.0,1.6,1.6,9.0,4.0,9.2,4.0,0.8,0.0,1460.77532161131,1537.030488167997,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.8,0.8
2021-12-12,Leicester,Newcastle,2,1.66,4.1,4.75,1.6,2.0,11.6,5.0,12.2,5.2,1.6,0.0,1.2,1.4,13.2,4.0,10.8,5.8,2.0,0.0,1490.1242773567888,1453.6369734281996,0.5700111221682376,0.23078499092665228,0.19920388690511034,2.6,1.0
2021-12-12,Crystal Palace,Everton,2,2.3,3.2,3.3,1.2,1.4,11.2,4.0,13.0,5.4,2.6,0.0,0.6,1.8,9.8,3.0,9.4,2.8,2.4,0.2,1482.1943948499193,1478.9285019498686,0.41395531164249316,0.2975303802430419,0.2885143081144649,1.8,1.0
2021-12-14,Norwich,Aston Villa,1,3.3,3.3,2.25,0.6,1.2,11.8,4.0,8.0,5.2,1.6,0.2,1.4,1.0,9.0,3.0,7.8,3.6,1.8,0.0,1438.278763841195,1482.0622752088534,0.28846153846153844,0.28846153846153844,0.423076923076923,0.5,2.0
2021-12-14,Man City,Leeds,2,1.14,8.5,15.0,2.2,0.6,20.6,9.2,8.6,10.2,1.2,0.0,1.2,1.4,13.8,5.0,13.4,4.6,4.4,0.0,1585.6204545830117,1476.3818474970524,0.8263659342796034,0.11083025471514679,0.06280381100524984,3.1,0.3
2021-12-15,Brighton,Wolves,1,2.25,3.1,3.5,0.6,1.0,12.6,3.6,12.2,4.4,2.0,0.2,0.2,0.4,8.2,2.2,6.0,3.6,1.8,0.2,1502.2657742993506,1494.1264067012278,0.4221789883268483,0.3064202334630351,0.27140077821011677,1.2,1.0
2021-12-15,Crystal Palace,Southampton,0,2.15,3.3,3.5,1.4,1.6,12.0,4.0,13.2,6.2,2.2,0.0,0.8,2.4,12.8,5.0,12.2,6.0,1.6,0.0,1492.1003976645936,1473.4845145598815,0.44134505158578524,0.28754298815437523,0.2711119602598395,1.2,0.6
2021-12-15,Arsenal,West Ham,2,2.1,3.6,3.3,1.6,1.8,14.2,5.0,9.0,5.0,1.0,0.0,1.0,1.2,10.8,4.0,9.2,4.2,0.8,0.0,1515.5205526270722,1534.87026421782,0.45051194539249145,0.2627986348122867,0.2866894197952219,2.8,0.4
2021-12-16,Chelsea,Everton,0,1.22,6.5,13.0,2.2,1.4,16.6,6.0,11.2,6.8,2.2,0.0,0.8,2.4,9.8,3.8,9.6,2.4,2.4,0.0,1568.035658261457,1469.0224991351943,0.78031212484994,0.14645858343337334,0.07322929171668667,2.9,0.6
2021-12-16,Liverpool,Newcastle,2,1.12,9.0,19.0,2.8,0.2,18.4,6.4,11.6,8.2,1.6,0.0,1.0,2.0,14.4,4.4,12.0,6.0,1.8,0.0,1584.0189616703758,1444.683318576892,0.8450286617908678,0.10515912235619687,0.04981221585293536,2.7,0.3
2021-12-18,Leeds,Arsenal,1,3.9,3.8,1.83,1.0,2.4,11.4,4.2,12.8,3.4,3.8,0.0,2.0,1.0,17.4,6.0,8.2,5.8,1.4,0.0,1469.4263207094382,1526.0769069986757,0.24053128566981427,0.24686105634533564,0.51260765798485,1.6,3.5
2021-12-19,Newcastle,Man City,1,13.0,7.5,1.18,0.6,2.0,10.6,3.0,10.2,4.4,2.0,0.0,3.0,0.6,23.4,10.8,8.6,10.0,1.2,0.0,1438.491705191859,1592.5759813706259,0.07272577861779932,0.12605801627085214,0.8012162051113485,0.3,2.9
2021-12-19,Wolves,Chelsea,0,7.0,4.2,1.5,0.2,0.4,6.8,2.2,7.6,3.0,1.6,0.2,1.8,1.6,18.0,6.6,11.8,7.2,2.4,0.0,1504.360633684258,1565.2605536937717,0.13636363636363638,0.2272727272727273,0.6363636363636365,0.2,0.9
2021-12-19,Tottenham,Liverpool,0,5.25,4.75,1.53,1.4,0.8,11.6,3.4,12.8,6.6,1.6,0.0,2.6,0.4,19.2,6.2,10.4,9.2,1.4,0.0,1523.9566891727854,1590.2105750554088,0.18061509785647717,0.1996272134203169,0.619757688723206,3.0,1.1
2021-12-26,Man City,Leicester,2,1.18,7.5,13.0,3.4,0.4,23.2,10.4,8.4,9.6,1.2,0.0,2.2,1.8,11.4,5.4,13.0,5.0,1.8,0.0,1598.4106485915822,1499.0779322080964,0.8012162051113485,0.12605801627085214,0.07272577861779932,3.6,2.7
2021-12-26,Norwich,Arsenal,1,8.0,4.75,1.4,0.2,1.4,11.6,3.8,8.8,5.6,1.6,0.2,2.4,1.2,16.8,7.2,8.4,5.8,1.4,0.0,1429.532325755071,1534.460670061832,0.11906893464637423,0.20053715308863027,0.6803939122649956,0.1,2.5
2021-12-26,Tottenham,Crystal Palace,2,1.72,3.8,4.75,1.8,0.6,11.8,4.4,12.8,5.8,2.0,0.0,1.2,1.4,10.2,3.6,13.4,5.8,2.0,0.0,1525.840845852978,1491.5651016411418,0.5510440835266821,0.24941995359628769,0.19953596287703013,2.3,0.2
2021-12-26,West Ham,Southampton,1,1.8,3.9,4.2,1.0,1.4,10.6,3.6,9.2,4.0,0.6,0.2,1.0,2.4,12.4,4.8,14.4,5.8,2.0,0.0,1524.3139098462166,1474.0198105833333,0.5290697674418605,0.24418604651162792,0.22674418604651161,1.6,1.2
2021-12-26,Aston Villa,Chelsea,1,5.25,3.8,1.65,1.4,1.0,10.6,3.2,8.2,4.6,1.4,0.0,1.6,1.4,14.8,5.6,10.6,6.0,2.4,0.0,1490.8087132949775,1563.5254468989415,0.1797462911201892,0.24833369167920874,0.571920017200602,0.4,2.6
